8	J	2649
6	W	2649
8	R	2649
8	E	2746
6	J	2746
6	R	2747
9	N	2748
9	J	2748
6	W	2748
9	R	2748
9	E	2773
6	J	2773
6	R	2773
10	N	2775
10	J	2775
6	W	2776
10	R	2776
10	E	2855
6	J	2855
6	R	2855
6	E	2857
4	J	2857
4	R	2857
11	N	2858
11	J	2858
4	W	2858
11	R	2858
4	J	2860
11	E	2861
4	R	2861
4	W	2861
0	R	2861
3	J	3073
3	R	3073
3	W	3073
0	R	3073
4	J	3713
4	R	3713
4	W	3713
0	R	3713
4	J	3772
4	R	3772
4	W	3772
0	R	3773
4	J	3811
4	R	3811
4	W	3811
0	R	3811
4	J	3842
4	R	3842
4	W	3842
0	R	3842
4	J	3956
4	R	3956
4	W	3956
0	R	3956
4	J	4014
4	R	4015
4	W	4015
0	R	4015
4	J	4051
4	R	4051
4	W	4051
0	R	4051
4	J	4069
4	R	4069
4	W	4069
0	R	4069
4	J	4126
4	R	4126
4	W	4126
0	R	4126
4	J	4137
4	R	4137
4	W	4137
0	R	4137
4	J	4168
4	R	4169
4	W	4169
0	R	4169
4	J	4197
4	R	4197
4	W	4197
0	R	4197
4	J	4206
4	R	4206
4	W	4206
0	R	4206
4	J	4243
4	R	4243
4	W	4243
0	R	4243
4	J	4256
4	R	4256
4	W	4256
0	R	4256
4	J	4301
4	R	4301
4	W	4301
0	R	4301
4	J	4343
4	R	4343
4	W	4343
0	R	4343
4	J	5036
4	R	5036
12	N	5037
12	J	5037
4	W	5037
12	R	5037
13	N	5039
13	J	5039
14	N	5040
14	J	5040
15	N	5041
15	J	5041
16	N	5042
16	J	5042
17	N	5043
17	J	5043
12	W	5043
17	R	5043
17	J	5073
16	R	5073
16	J	5103
15	R	5103
15	J	5133
14	R	5133
14	J	5163
13	R	5163
13	W	5163
17	R	5163
17	J	5193
16	R	5193
16	J	5223
15	R	5223
15	J	5253
14	R	5253
13	J	5283
14	J	5283
13	R	5283
13	W	5283
17	R	5283
17	J	5313
16	R	5313
16	J	5343
15	R	5343
15	J	5373
14	R	5373
13	J	5403
14	J	5403
13	R	5403
13	W	5403
17	R	5403
17	J	5433
16	R	5433
16	J	5463
15	R	5463
15	J	5493
14	R	5493
14	W	5503
17	R	5503
13	J	5533
17	J	5533
13	R	5533
13	W	5533
16	R	5533
16	J	5563
15	R	5563
15	J	5593
17	R	5593
14	J	5623
17	J	5623
14	R	5623
14	W	5623
16	R	5623
13	J	5653
16	J	5653
13	R	5653
13	E	5653
12	J	5653
12	R	5653
12	W	5653
15	R	5653
15	J	5683
17	R	5683
17	J	5713
16	R	5713
14	J	5743
16	J	5743
14	R	5743
14	W	5743
15	R	5743
15	W	5763
17	R	5763
17	J	5793
16	R	5793
16	J	5823
17	R	5823
14	J	5853
17	J	5853
14	R	5853
14	E	5853
12	J	5853
12	R	5853
12	W	5853
16	R	5853
15	J	5883
16	J	5883
15	R	5883
15	W	5883
17	R	5883
17	J	5913
16	R	5913
16	J	5943
17	R	5943
17	J	5973
16	R	5973
16	W	5973
17	R	5973
15	J	6003
17	J	6003
15	R	6003
15	E	6003
12	J	6003
12	R	6003
12	W	6003
17	R	6003
17	E	6043
12	J	6043
12	R	6043
12	W	6043
0	R	6043
16	J	6074
16	R	6074
16	E	6074
12	J	6074
12	R	6074
12	E	6075
4	J	6075
4	R	6075
18	N	6075
18	J	6076
4	W	6076
18	R	6076
4	J	6078
18	E	6079
4	R	6079
4	W	6079
0	R	6079
4	J	6660
4	R	6660
4	W	6660
0	R	6660
4	J	6718
4	R	6718
4	W	6718
0	R	6718
4	J	6786
4	R	6786
4	W	6786
0	R	6786
4	J	6844
4	R	6844
4	W	6844
0	R	6844
4	J	6910
4	R	6910
4	W	6910
0	R	6910
4	J	6961
4	R	6961
4	W	6961
0	R	6961
4	J	6998
4	R	6998
4	W	6998
0	R	6998
4	J	7040
4	R	7040
4	W	7040
0	R	7040
4	J	7085
4	R	7085
19	N	7087
19	J	7087
4	W	7087
19	R	7087
