4	W	6200
0	R	6200
4	J	6242
4	R	6242
4	W	6242
0	R	6242
4	J	6260
4	R	6260
4	W	6260
0	R	6260
4	J	6314
4	R	6314
4	W	6314
0	R	6315
4	J	6315
4	R	6315
4	W	6315
0	R	6315
4	J	6379
4	R	6379
4	W	6379
0	R	6379
4	J	6477
4	R	6477
4	W	6477
0	R	6477
4	J	6530
4	R	6530
4	W	6530
0	R	6530
4	J	6595
4	R	6595
4	W	6595
0	R	6595
4	J	6638
4	R	6638
4	W	6638
0	R	6638
4	J	6763
4	R	6763
4	W	6763
0	R	6763
4	J	6818
4	R	6818
4	W	6818
0	R	6818
4	J	6894
4	R	6894
4	W	6895
0	R	6895
4	J	6948
4	R	6948
4	W	6948
0	R	6948
4	J	6993
4	R	6993
4	W	6993
0	R	6993
4	J	7017
4	R	7017
4	W	7017
0	R	7018
4	J	7048
4	R	7048
4	W	7048
0	R	7048
4	J	7084
4	R	7084
4	W	7084
0	R	7084
4	J	7130
4	R	7130
4	W	7130
0	R	7130
4	J	7156
4	R	7156
4	W	7156
0	R	7157
4	J	7204
4	R	7204
4	W	7204
0	R	7204
4	J	7230
4	R	7230
4	W	7230
0	R	7230
4	J	7300
4	R	7300
4	W	7300
0	R	7300
4	J	7377
4	R	7378
4	W	7378
0	R	7378
4	J	7424
4	R	7424
4	W	7424
0	R	7424
4	J	7470
4	R	7470
4	W	7470
0	R	7470
4	J	7690
4	R	7690
4	W	7690
0	R	7691
4	J	7768
4	R	7768
4	W	7768
0	R	7768
4	J	7828
4	R	7828
4	W	7828
0	R	7828
4	J	7869
4	R	7869
4	W	7869
0	R	7869
4	J	7939
4	R	7939
4	W	7939
0	R	7939
4	J	7939
4	R	7939
4	W	7939
0	R	7939
4	J	7986
4	R	7986
4	W	7986
0	R	7986
4	J	7986
4	R	7986
12	N	7988
12	J	7988
4	W	7989
12	R	7989
12	E	7994
4	J	7994
4	R	7994
13	N	7995
13	J	7995
4	W	7995
13	R	7995
4	J	7997
13	E	7998
4	R	7998
4	W	7998
0	R	7998
4	J	8025
4	R	8025
4	W	8025
0	R	8025
4	J	8309
4	R	8309
4	W	8309
0	R	8309
4	J	8372
4	R	8372
4	W	8372
0	R	8372
4	J	8372
4	R	8372
4	W	8372
0	R	8373
4	J	8423
4	R	8424
4	W	8424
0	R	8424
4	J	8433
4	R	8433
4	W	8433
0	R	8433
4	J	8510
4	R	8510
4	W	8510
0	R	8510
4	J	8530
4	R	8530
4	W	8530
0	R	8530
4	J	8589
4	R	8589
4	W	8589
0	R	8589
4	J	8622
4	R	8622
4	W	8622
0	R	8622
4	J	8649
4	R	8649
4	W	8649
0	R	8649
4	J	8670
4	R	8670
4	W	8670
0	R	8670
4	J	8730
4	R	8730
4	W	8730
0	R	8730
4	J	8786
4	R	8786
4	W	8786
0	R	8786
4	J	8956
4	R	8956
4	W	8956
0	R	8956
4	J	9021
4	R	9021
4	W	9021
0	R	9021
4	J	9162
4	R	9162
4	W	9162
0	R	9162
4	J	9490
4	R	9490
4	W	9490
0	R	9490
4	J	9508
4	R	9508
4	W	9508
0	R	9508
4	J	9515
4	R	9515
4	W	9515
0	R	9515
4	J	9526
4	R	9526
4	W	9526
0	R	9526
4	J	9534
4	R	9534
4	W	9534
0	R	9534
4	J	9540
4	R	9540
4	W	9540
0	R	9540
4	J	9549
4	R	9549
4	W	9549
0	R	9550
4	J	9558
4	R	9558
4	W	9558
0	R	9558
4	J	9566
4	R	9566
4	W	9566
0	R	9567
4	J	9576
4	R	9576
4	W	9576
0	R	9576
4	J	9598
4	R	9598
4	W	9598
0	R	9598
4	J	9616
4	R	9616
4	W	9616
0	R	9616
4	J	9634
4	R	9634
4	W	9634
0	R	9634
4	J	9643
4	R	9643
4	W	9643
0	R	9643
4	J	9816
4	R	9816
4	W	9816
0	R	9816
4	J	9868
4	R	9868
4	W	9868
0	R	9868
4	J	9903
4	R	9903
4	W	9903
0	R	9903
4	J	9935
4	R	9935
4	W	9935
0	R	9935
4	J	10046
4	R	10046
4	W	10046
0	R	10047
4	J	10103
4	R	10103
4	W	10103
0	R	10104
4	J	10138
4	R	10138
4	W	10138
0	R	10138
4	J	10161
4	R	10161
4	W	10161
0	R	10161
4	J	10207
4	R	10207
4	W	10207
0	R	10207
4	J	10218
4	R	10218
4	W	10218
0	R	10218
4	J	10263
4	R	10263
4	W	10263
0	R	10263
4	J	10291
4	R	10291
4	W	10291
0	R	10291
4	J	10324
4	R	10324
4	W	10324
0	R	10324
4	J	10343
4	R	10343
4	W	10343
0	R	10343
4	J	10353
4	R	10353
4	W	10353
0	R	10353
4	J	10379
4	R	10379
4	W	10379
0	R	10379
4	J	10435
4	R	10435
4	W	10435
0	R	10435
4	J	10815
4	R	10815
14	N	10817
14	J	10817
4	W	10817
14	R	10817
15	N	10819
15	J	10819
16	N	10820
16	J	10820
17	N	10821
17	J	10821
18	N	10822
18	J	10822
19	N	10822
19	J	10822
14	W	10823
19	R	10823
19	J	10838
18	R	10838
18	J	10853
17	R	10853
17	J	10868
16	R	10868
16	J	10883
15	R	10883
15	W	10883
19	R	10883
19	J	10898
18	R	10898
18	J	10913
17	R	10913
17	J	10928
16	R	10928
16	J	10943
19	R	10943
19	J	10958
18	R	10958
18	J	10973
17	R	10973
15	J	10988
17	J	10988
15	R	10988
15	W	10988
16	R	10988
16	J	11003
19	R	11003
19	J	11018
18	R	11018
18	J	11033
17	R	11033
17	J	11048
16	R	11048
16	J	11063
19	R	11063
19	J	11078
18	R	11078
15	J	11093
18	J	11093
15	R	11093
15	W	11093
17	R	11093
17	J	11108
16	R	11108
16	J	11123
19	R	11123
19	J	11138
18	R	11138
18	J	11153
17	R	11153
17	J	11168
16	R	11168
16	J	11183
19	R	11183
15	J	11198
19	J	11198
15	R	11198
15	W	11198
18	R	11198
18	J	11213
17	R	11213
17	J	11228
16	R	11228
16	W	11238
19	R	11238
19	J	11253
18	R	11253
18	J	11268
17	R	11268
17	J	11283
19	R	11283
19	J	11298
18	R	11298
15	J	11313
18	J	11313
15	R	11313
15	E	11313
14	J	11313
14	R	11313
14	W	11313
17	R	11313
17	J	11328
19	R	11328
16	J	11343
19	J	11343
16	R	11343
16	W	11343
18	R	11343
18	J	11358
17	R	11358
17	J	11373
19	R	11373
19	J	11388
18	R	11388
18	J	11403
17	R	11403
17	J	11418
19	R	11418
19	J	11433
18	R	11433
16	J	11448
18	J	11448
16	R	11448
16	W	11448
17	R	11448
17	J	11463
19	R	11463
19	J	11478
18	R	11478
18	J	11493
17	R	11493
17	J	11508
19	R	11508
19	J	11523
18	R	11523
18	J	11538
17	R	11538
17	W	11543
19	R	11543
16	J	11558
19	J	11558
16	R	11558
16	E	11558
14	J	11558
14	R	11558
14	W	11558
18	R	11559
18	J	11574
19	R	11574
19	J	11589
18	R	11589
18	J	11604
19	R	11604
19	J	11619
18	R	11619
18	J	11634
19	R	11634
17	J	11649
19	J	11649
17	R	11649
17	W	11649
18	R	11649
18	J	11664
19	R	11664
19	J	11679
18	R	11679
18	J	11694
19	R	11694
19	J	11709
18	R	11709
18	J	11724
19	R	11724
19	J	11739
18	R	11739
18	W	11739
19	R	11739
17	J	11754
19	J	11754
17	R	11754
17	E	11754
14	J	11754
14	R	11754
14	W	11754
19	R	11754
19	E	11824
14	J	11824
14	R	11824
14	W	11824
0	R	11824
18	J	11840
18	R	11840
18	E	11840
14	J	11840
14	R	11840
14	E	11841
4	J	11841
4	R	11841
20	N	11842
20	J	11842
4	W	11842
20	R	11842
4	J	11844
20	E	11845
4	R	11845
4	W	11845
0	R	11845
4	J	20485
4	R	20486
4	W	20486
0	R	20486
4	J	20553
4	R	20553
4	W	20553
0	R	20553
4	J	20565
4	R	20566
4	W	20566
0	R	20566
4	J	20625
4	R	20625
4	W	20625
0	R	20625
4	J	20672
4	R	20672
4	W	20672
0	R	20672
4	J	20742
4	R	20742
4	W	20742
0	R	20742
4	J	20742
4	R	20742
4	W	20742
0	R	20742
4	J	20781
4	R	20781
4	W	20781
0	R	20781
4	J	20808
4	R	20808
21	N	20809
21	J	20809
4	W	20810
21	R	20810
